Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
group19,com.github.codergate.dto.push,RepositoryDTO,getMergesUrl,3,1,0,811,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setMergesUrl,3,1,1,816,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getArchiveUrl,3,1,0,821,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setArchiveUrl,3,1,1,826,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getDownloadsUrl,3,1,0,831,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setDownloadsUrl,3,1,1,836,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getIssuesUrl,3,1,0,841,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setIssuesUrl,3,1,1,846,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getPullsUrl,3,1,0,851,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setPullsUrl,3,1,1,856,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getMilestonesUrl,3,1,0,861,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setMilestonesUrl,3,1,1,866,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getNotificationsUrl,3,1,0,871,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setNotificationsUrl,3,1,1,876,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getLabelsUrl,3,1,0,881,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setLabelsUrl,3,1,1,886,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getReleasesUrl,3,1,0,891,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setReleasesUrl,3,1,1,896,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getDeploymentsUrl,3,1,0,901,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setDeploymentsUrl,3,1,1,906,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getCreatedAt,3,1,0,911,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setCreatedAt,3,1,1,916,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getUpdatedAt,3,1,0,921,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setUpdatedAt,3,1,1,926,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getPushedAt,3,1,0,931,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setPushedAt,3,1,1,936,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getGitUrl,3,1,0,941,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setGitUrl,3,1,1,946,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getSshUrl,3,1,0,951,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setSshUrl,3,1,1,956,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getCloneUrl,3,1,0,961,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setCloneUrl,3,1,1,966,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getSvnUrl,3,1,0,971,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setSvnUrl,3,1,1,976,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getHomepage,3,1,0,981,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setHomepage,3,1,1,986,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getSize,3,1,0,991,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setSize,3,1,1,996,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getStargazersCount,3,1,0,1001,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setStargazersCount,3,1,1,1006,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getWatchersCount,3,1,0,1011,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setWatchersCount,3,1,1,1016,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getLanguage,3,1,0,1021,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setLanguage,3,1,1,1026,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getHasIssues,3,1,0,1031,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setHasIssues,3,1,1,1036,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getHasProjects,3,1,0,1041,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setHasProjects,3,1,1,1046,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getHasDownloads,3,1,0,1051,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setHasDownloads,3,1,1,1056,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getHasWiki,3,1,0,1061,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setHasWiki,3,1,1,1066,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getHasPages,3,1,0,1071,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setHasPages,3,1,1,1076,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getHasDiscussions,3,1,0,1081,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setHasDiscussions,3,1,1,1086,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getForksCount,3,1,0,1091,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setForksCount,3,1,1,1096,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getMirrorUrl,3,1,0,1101,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setMirrorUrl,3,1,1,1106,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getArchived,3,1,0,1111,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setArchived,3,1,1,1116,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getDisabled,3,1,0,1121,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setDisabled,3,1,1,1126,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getOpenIssuesCount,3,1,0,1131,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setOpenIssuesCount,3,1,1,1136,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getLicense,3,1,0,1141,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setLicense,3,1,1,1146,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getAllowForking,3,1,0,1151,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setAllowForking,3,1,1,1156,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getIsTemplate,3,1,0,1161,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setIsTemplate,3,1,1,1166,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getWebCommitSignoffRequired,3,1,0,1171,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setWebCommitSignoffRequired,3,1,1,1176,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getTopics,3,1,0,1181,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setTopics,3,1,1,1186,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getVisibility,3,1,0,1191,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setVisibility,3,1,1,1196,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getForks,3,1,0,1201,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setForks,3,1,1,1206,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getOpenIssues,3,1,0,1211,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setOpenIssues,3,1,1,1216,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getWatchers,3,1,0,1221,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setWatchers,3,1,1,1226,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getDefaultBranch,3,1,0,1231,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setDefaultBranch,3,1,1,1236,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getStargazers,3,1,0,1241,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setStargazers,3,1,1,1246,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getMasterBranch,3,1,0,1251,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setMasterBranch,3,1,1,1256,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getAdditionalProperties,3,1,0,1261,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setAdditionalProperty,3,1,2,1266,0,,
group19,com.github.codergate.dto.push,AuthorDTO,AuthorDTO,2,1,0,35,0,,
group19,com.github.codergate.dto.push,AuthorDTO,AuthorDTO,6,1,3,42,0,,
group19,com.github.codergate.dto.push,AuthorDTO,getName,3,1,0,55,0,,
group19,com.github.codergate.dto.push,AuthorDTO,setName,3,1,1,60,0,,
group19,com.github.codergate.dto.push,AuthorDTO,getEmail,3,1,0,65,0,,
group19,com.github.codergate.dto.push,AuthorDTO,setEmail,3,1,1,70,0,,
group19,com.github.codergate.dto.push,AuthorDTO,getUsername,3,1,0,75,0,,
group19,com.github.codergate.dto.push,AuthorDTO,setUsername,3,1,1,80,0,,
group19,com.github.codergate.dto.push,AuthorDTO,getAdditionalProperties,3,1,0,85,0,,
group19,com.github.codergate.dto.push,AuthorDTO,setAdditionalProperty,3,1,2,90,0,,
group19,com.github.codergate.dto.push,OwnerDTO,OwnerDTO,2,1,0,86,0,,
group19,com.github.codergate.dto.push,OwnerDTO,OwnerDTO,23,1,20,93,0,,
group19,com.github.codergate.dto.push,OwnerDTO,getName,3,1,0,140,0,,
group19,com.github.codergate.dto.push,OwnerDTO,setName,3,1,1,145,0,,
group19,com.github.codergate.dto.push,OwnerDTO,getEmail,3,1,0,150,0,,
group19,com.github.codergate.dto.push,OwnerDTO,setEmail,3,1,1,155,0,,
group19,com.github.codergate.dto.push,OwnerDTO,getLogin,3,1,0,160,0,,
group19,com.github.codergate.dto.push,OwnerDTO,setLogin,3,1,1,165,0,,
group19,com.github.codergate.dto.push,OwnerDTO,getId,3,1,0,170,0,,
group19,com.github.codergate.dto.push,OwnerDTO,setId,3,1,1,175,0,,
group19,com.github.codergate.dto.push,OwnerDTO,getNodeId,3,1,0,180,0,,
group19,com.github.codergate.dto.push,OwnerDTO,setNodeId,3,1,1,185,0,,
group19,com.github.codergate.dto.push,OwnerDTO,getAvatarUrl,3,1,0,190,0,,
group19,com.github.codergate.dto.push,OwnerDTO,setAvatarUrl,3,1,1,195,0,,
group19,com.github.codergate.dto.push,OwnerDTO,getGravatarId,3,1,0,200,0,,
group19,com.github.codergate.dto.push,OwnerDTO,setGravatarId,3,1,1,205,0,,
group19,com.github.codergate.dto.push,OwnerDTO,getUrl,3,1,0,210,0,,
group19,com.github.codergate.dto.push,OwnerDTO,setUrl,3,1,1,215,0,,
group19,com.github.codergate.dto.push,OwnerDTO,getHtmlUrl,3,1,0,220,0,,
group19,com.github.codergate.dto.push,OwnerDTO,setHtmlUrl,3,1,1,225,0,,
group19,com.github.codergate.dto.push,OwnerDTO,getFollowersUrl,3,1,0,230,0,,
group19,com.github.codergate.dto.push,OwnerDTO,setFollowersUrl,3,1,1,235,0,,
group19,com.github.codergate.dto.push,OwnerDTO,getFollowingUrl,3,1,0,240,0,,
group19,com.github.codergate.dto.push,OwnerDTO,setFollowingUrl,3,1,1,245,0,,
group19,com.github.codergate.dto.push,OwnerDTO,getGistsUrl,3,1,0,250,0,,
group19,com.github.codergate.dto.push,OwnerDTO,setGistsUrl,3,1,1,255,0,,
group19,com.github.codergate.dto.push,OwnerDTO,getStarredUrl,3,1,0,260,0,,
group19,com.github.codergate.dto.push,OwnerDTO,setStarredUrl,3,1,1,265,0,,
group19,com.github.codergate.dto.push,OwnerDTO,getSubscriptionsUrl,3,1,0,270,0,,
group19,com.github.codergate.dto.push,OwnerDTO,setSubscriptionsUrl,3,1,1,275,0,,
group19,com.github.codergate.dto.push,OwnerDTO,getOrganizationsUrl,3,1,0,280,0,,
group19,com.github.codergate.dto.push,OwnerDTO,setOrganizationsUrl,3,1,1,285,0,,
group19,com.github.codergate.dto.push,OwnerDTO,getReposUrl,3,1,0,290,0,,
group19,com.github.codergate.dto.push,OwnerDTO,setReposUrl,3,1,1,295,0,,
group19,com.github.codergate.dto.push,OwnerDTO,getEventsUrl,3,1,0,300,0,,
group19,com.github.codergate.dto.push,OwnerDTO,setEventsUrl,3,1,1,305,0,,
group19,com.github.codergate.dto.push,OwnerDTO,getReceivedEventsUrl,3,1,0,310,0,,
group19,com.github.codergate.dto.push,OwnerDTO,setReceivedEventsUrl,3,1,1,315,0,,
group19,com.github.codergate.dto.push,OwnerDTO,getType,3,1,0,320,0,,
group19,com.github.codergate.dto.push,OwnerDTO,setType,3,1,1,325,0,,
group19,com.github.codergate.dto.push,OwnerDTO,getSiteAdmin,3,1,0,330,0,,
group19,com.github.codergate.dto.push,OwnerDTO,setSiteAdmin,3,1,1,335,0,,
group19,com.github.codergate.dto.push,OwnerDTO,getAdditionalProperties,3,1,0,340,0,,
group19,com.github.codergate.dto.push,OwnerDTO,setAdditionalProperty,3,1,2,345,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,ThresholdDTO,2,1,0,55,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,ThresholdDTO,19,1,17,58,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,getBugs,3,1,0,83,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,setBugs,3,1,1,88,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,getVulnerabilities,3,1,0,93,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,setVulnerabilities,3,1,1,98,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,getCodeSmell,3,1,0,103,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,setCodeSmell,3,1,1,108,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,getTestCoverage,3,1,0,113,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,setTestCoverage,3,1,1,118,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,getDuplicatedLines,3,1,0,123,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,setDuplicatedLines,3,1,1,128,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,getCyclomaticComplexity,3,1,0,133,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,setCyclomaticComplexity,3,1,1,138,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,getDocumentedLines,3,1,0,143,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,setDocumentedLines,3,1,1,148,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,getCyclicDependency,3,1,0,153,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,setCyclicDependency,3,1,1,158,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,getGodComponents,3,1,0,163,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,setGodComponents,3,1,1,168,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,getCyclicallyDependentModularization,3,1,0,173,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,setCyclicallyDependentModularization,3,1,1,178,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,getInsufficientModularization,3,1,0,183,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,setInsufficientModularization,3,1,1,188,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,getUnnecessaryAbstraction,3,1,0,193,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,setUnnecessaryAbstraction,3,1,1,198,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,getComplexMethod,3,1,0,203,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,setComplexMethod,3,1,1,208,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,getComplexConditional,3,1,0,213,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,setComplexConditional,3,1,1,218,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,getEmptyCatchClause,3,1,0,223,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,setEmptyCatchClause,3,1,1,228,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,getMissingAssertion,3,1,0,233,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,setMissingAssertion,3,1,1,238,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,getEmptyTest,3,1,0,243,0,,
group19,com.github.codergate.dto.threshold,ThresholdDTO,setEmptyTest,3,1,1,248,0,,
group19,com.github.codergate.repositories,ThresholdRepository,findByRepositoryId,0,1,1,10,0,,
group19,com.github.codergate.repositories,RepositoryRepository,findByUserId,0,1,1,13,0,,
group19,com.github.codergate.repositories,UserRepository,findByUserName,0,1,1,7,0,,
group19,com.github.codergate.repositories,AnalysisRepository,findAnalysisByRepositoryId,0,1,1,9,0,,
group19,com.github.codergate.repositories,AnalysisRepository,findLatestAnalysisByRepositoryId,0,1,1,12,0,,
group19,com.github.codergate.controllers,RepositoryController,fetchRepositories,9,2,1,25,0,com.github.codergate.dto.controller.UserRequest,com.github.codergate.dto.controller.UserRequest; com.github.codergate.services.RepositoryService
group19,com.github.codergate.controllers,WebhookListenerController,webHookListener,8,2,1,24,0,com.github.codergate.services.WebHookListenerService,com.github.codergate.services.WebHookListenerService
group19,com.github.codergate.controllers,ThresholdController,addThresholdValues,6,2,2,23,0,com.github.codergate.services.ThresholdService,com.github.codergate.services.ThresholdService
group19,com.github.codergate.controllers,AnalysisController,convertXmlToJson,11,2,3,27,0,com.github.codergate.services.AnalysisService,com.github.codergate.services.AnalysisService
group19,com.github.codergate.controllers,UserController,getUser,6,1,1,20,0,com.github.codergate.services.UserService,com.github.codergate.services.UserService; com.github.codergate.dto.controller.UserRequest
group19,com.github.codergate.services.utility,WebHookListenerUtil,rejectPullRequest,11,1,4,18,0,com.github.codergate.dto.controller.PullRequestRestRequest,com.github.codergate.dto.controller.PullRequestRestRequest; com.github.codergate.utils.RestClient
group19,com.github.codergate.services.utility,PullRequestUtil,checkThreshold,6,2,2,9,0,com.github.codergate.entities.ThresholdEntity,com.github.codergate.entities.ThresholdEntity
group19,com.github.codergate.services.utility,RepositoryUtil,getCommitsInformation,7,1,2,30,0,com.github.codergate.utils.RestClient,com.github.codergate.utils.RestClient
group19,com.github.codergate.entities,AnalysisEntity,AnalysisEntity,8,1,5,66,0,,
group19,com.github.codergate.entities,UserEntity,toString,3,1,0,33,0,,
group19,com.github.codergate.entities,ThresholdEntity,getRepositoryIdInThreshold,3,1,0,31,0,,
group19,com.github.codergate.entities,ThresholdEntity,setRepositoryIdInThreshold,3,1,1,35,0,,
group19,com.github.codergate.entities,ThresholdEntity,getBugs,3,1,0,39,0,,
group19,com.github.codergate.entities,ThresholdEntity,setBugs,3,1,1,43,0,,
group19,com.github.codergate.entities,ThresholdEntity,getVulnerabilities,3,1,0,47,0,,
group19,com.github.codergate.entities,ThresholdEntity,setVulnerabilities,3,1,1,51,0,,
group19,com.github.codergate.entities,ThresholdEntity,getCodeSmell,3,1,0,55,0,,
group19,com.github.codergate.entities,ThresholdEntity,setCodeSmell,3,1,1,59,0,,
group19,com.github.codergate.entities,ThresholdEntity,getTestCoverage,3,1,0,63,0,,
group19,com.github.codergate.entities,ThresholdEntity,setTestCoverage,3,1,1,67,0,,
group19,com.github.codergate.entities,ThresholdEntity,getDuplicatedLines,3,1,0,71,0,,
group19,com.github.codergate.entities,ThresholdEntity,setDuplicatedLines,3,1,1,75,0,,
group19,com.github.codergate.entities,ThresholdEntity,getCyclomaticComplexity,3,1,0,79,0,,
group19,com.github.codergate.entities,ThresholdEntity,setCyclomaticComplexity,3,1,1,83,0,,
group19,com.github.codergate.entities,ThresholdEntity,getDocumentedLines,3,1,0,87,0,,
group19,com.github.codergate.entities,ThresholdEntity,setDocumentedLines,3,1,1,91,0,,
group19,com.github.codergate.entities,ThresholdEntity,getThresholdId,3,1,0,112,0,,
group19,com.github.codergate.entities,ThresholdEntity,setThresholdId,3,1,1,116,0,,
group19,com.github.codergate.entities,ThresholdEntity,getCyclicDependency,3,1,0,120,0,,
group19,com.github.codergate.entities,ThresholdEntity,setCyclicDependency,3,1,1,124,0,,
group19,com.github.codergate.entities,ThresholdEntity,getGodComponents,3,1,0,128,0,,
group19,com.github.codergate.entities,ThresholdEntity,setGodComponents,3,1,1,132,0,,
group19,com.github.codergate.entities,ThresholdEntity,getCyclicallyDependentModularization,3,1,0,136,0,,
group19,com.github.codergate.entities,ThresholdEntity,setCyclicallyDependentModularization,3,1,1,140,0,,
group19,com.github.codergate.entities,ThresholdEntity,getInsufficientModularization,3,1,0,144,0,,
group19,com.github.codergate.entities,ThresholdEntity,setInsufficientModularization,3,1,1,148,0,,
group19,com.github.codergate.entities,ThresholdEntity,getUnnecessaryAbstraction,3,1,0,152,0,,
group19,com.github.codergate.entities,ThresholdEntity,setUnnecessaryAbstraction,3,1,1,156,0,,
group19,com.github.codergate.entities,ThresholdEntity,getComplexMethod,3,1,0,160,0,,
